username,gender,label,prediction
legalizegoblins,NB,NB,NOT NB
smarmyliberal,F,NOT NB,NOT NB
lilamayhiggins,F,NOT NB,NOT NB
zachhynes,M,NOT NB,NOT NB
MWSchollenberg,M,NOT NB,NOT NB
nagnagnag,M,NOT NB,NOT NB
amberlynprince,F,NOT NB,NOT NB
thelizzypearl,F,NOT NB,NOT NB
denn_daddy,M,NOT NB,NOT NB
gordonjdruby,M,NOT NB,NOT NB
cyanbloomm,NB,NB,NB
trobedsbitch,M,NOT NB,NOT NB
cpa12k,NB,NB,NOT NB
gordonjdruby,M,NOT NB,NOT NB
BlakeleyJenn,F,NOT NB,NOT NB
goldman,M,NOT NB,NOT NB
StacyRex,NB,NB,NOT NB
Anne_Kanopi,F,NOT NB,NOT NB
BigggRusss,M,NOT NB,NOT NB
austen_writes_,NB,NB,NOT NB
RukhsanaSyed,F,NOT NB,NOT NB
wilko_lauren,NB,NB,NOT NB
cyanbloomm,NB,NB,NB
joy_hoffman,F,NOT NB,NOT NB
OhHeyDJ,M,NOT NB,NOT NB
RobKendt,M,NOT NB,NOT NB
Rebecca__Rouse,F,NOT NB,NOT NB
JeremyCShipp,NB,NB,NOT NB
KrisEmilyMD,F,NOT NB,NOT NB
AGirlOfHerWords,F,NOT NB,NOT NB
traviszinnel,M,NOT NB,NOT NB
DomDiFurio,M,NOT NB,NB
lbdehertogh,F,NOT NB,NOT NB
pastordj,M,NOT NB,NOT NB
MWSchollenberg,M,NOT NB,NOT NB
StacyRex,NB,NB,NB
dudleypj,M,NOT NB,NOT NB
AndiDealsPoker,F,NOT NB,NOT NB
SpenserStarke,M,NOT NB,NOT NB
riymix,M,NOT NB,NOT NB
jhinthony,M,NOT NB,NB
DanceforMyself,NB,NB,NOT NB
JeremyCShipp,NB,NB,NOT NB
Dr_Ronx,NB,NB,NB
darkskintrudeau,NB,NB,NOT NB
SweetVanLoan,F,NOT NB,NB
MillennialXpert,F,NOT NB,NOT NB
PNambyar,NB,NB,NB
AJbigbadWolff,F,NOT NB,NB
juniperinlatin,NB,NB,NB
TrackerJessica,F,NOT NB,NOT NB
AtomicFirebird,NB,NB,NOT NB
jetharrington,F,NOT NB,NOT NB
KrisEmilyMD,F,NOT NB,NOT NB
austen_writes_,NB,NB,NOT NB
fdmts,M,NOT NB,NOT NB
allyrosecoll,F,NOT NB,NOT NB
dlabeach,M,NOT NB,NOT NB
showardtweets,F,NOT NB,NOT NB
wilko_lauren,NB,NB,NOT NB
robertemilem,M,NOT NB,NOT NB
scotryder,M,NOT NB,NOT NB
JamieSuchomel,F,NOT NB,NOT NB
chordaetendinae,NB,NB,NB
JaimeLidgard,NB,NB,NB
dudleypj,M,NOT NB,NOT NB
DanitheEngineer,F,NOT NB,NOT NB
ryanlpainter,M,NOT NB,NOT NB
joy_hoffman,F,NOT NB,NOT NB
shmuel,M,NOT NB,NOT NB
zachhynes,M,NOT NB,NOT NB
gsnedders,NB,NB,NOT NB
jmugele,M,NOT NB,NOT NB
crewmanalex,NB,NB,NOT NB
crewmanalex,NB,NB,NB
carr_8,F,NOT NB,NOT NB
zannalyons,F,NOT NB,NOT NB
msmegmassey,F,NOT NB,NOT NB
Ravelyn,F,NOT NB,NOT NB
Casually_Jay,M,NOT NB,NOT NB
wyrdgaest,M,NOT NB,NOT NB
slayerscommathe,NB,NB,NB
denn_daddy,M,NOT NB,NOT NB
ShaughnessyEmmy,F,NOT NB,NOT NB
_MistyGraves_,NB,NB,NB
sr_brownwriter,NB,NB,NB
_GreyWhite,NB,NB,NOT NB
QuirkyQwerssie,NB,NB,NB
joelcadams,M,NOT NB,NOT NB
dogbitebaby,NB,NB,NOT NB
robiliciousnz,M,NOT NB,NOT NB
leah_kelley,F,NOT NB,NOT NB
TwitchWasHere,NB,NB,NOT NB
AtomicFirebird,NB,NB,NOT NB
AngSuperPowers,F,NOT NB,NOT NB
TrackerJessica,F,NOT NB,NOT NB
carriefox,F,NOT NB,NOT NB
clubnobbie,M,NOT NB,NOT NB
kurtistowne,NB,NB,NOT NB
_awwsmm,M,NOT NB,NOT NB
poemsboutpoetry,M,NOT NB,NOT NB
werekoyote,NB,NB,NOT NB
OhHeyDJ,M,NOT NB,NB
jamestallosi,M,NOT NB,NOT NB
kevinlwei,NB,NB,NOT NB
transzoeperry,F,NOT NB,NOT NB
mischief_nerd,NB,NB,NOT NB
allisonelliots,NB,NB,NB
burst0fhope,NB,NB,NOT NB
almost5feet,F,NOT NB,NOT NB
RLynneHarris,F,NOT NB,NOT NB
RobKendt,M,NOT NB,NOT NB
Mr_He_Me_Him,M,NOT NB,NOT NB
gayspacepilot,NB,NB,NOT NB
nicycle,F,NOT NB,NOT NB
CHeartsTrees,F,NOT NB,NOT NB
coreyevanmusic,M,NOT NB,NOT NB
kat_cahill,F,NOT NB,NOT NB
luxxe_ember,NB,NB,NB
wilko_lauren,NB,NB,NOT NB
DeannaDanger,NB,NB,NB
RTWeirdZ,M,NOT NB,NOT NB
goldenthem,NB,NB,NB
annaecook,F,NOT NB,NB
MrChambersMS,M,NOT NB,NOT NB
Harrysgd,F,NOT NB,NOT NB
poemsboutpoetry,M,NOT NB,NB
brenda_slomka,F,NOT NB,NOT NB
mr_shiny,M,NOT NB,NOT NB
Calcifer_S,NB,NB,NB
LeslieJoy1,F,NOT NB,NOT NB
dadiva18,F,NOT NB,NOT NB
trobedsbitch,M,NOT NB,NB
traviszinnel,M,NOT NB,NOT NB
luxxe_ember,NB,NB,NB
AlyssaGins,F,NOT NB,NOT NB
TimLumpkins,M,NOT NB,NB
BigggRusss,M,NOT NB,NOT NB
ryanlpainter,M,NOT NB,NOT NB
itswalela,NB,NB,NOT NB
WritNelson,M,NOT NB,NOT NB
zannalyons,F,NOT NB,NOT NB
fdmts,M,NOT NB,NOT NB
RobKendt,M,NOT NB,NOT NB
TeamSallySez,F,NOT NB,NOT NB
asg__creations,NB,NB,NB
momdragana,M,NOT NB,NOT NB
thelizzypearl,F,NOT NB,NOT NB
gauravsabnis,M,NOT NB,NOT NB
jessicaeburke,F,NOT NB,NOT NB
AKapilashrami,F,NOT NB,NOT NB
They_Goblin,NB,NB,NB
sekisetsu,NB,NB,NB
magdajoyce,F,NOT NB,NOT NB
_MistyGraves_,NB,NB,NB
TerriMLeBlanc,F,NOT NB,NOT NB
startupjedi,M,NOT NB,NOT NB
sekisetsu,NB,NB,NB
juliannebrands,F,NOT NB,NOT NB
wyrdgaest,M,NOT NB,NOT NB
Rebecca__Rouse,F,NOT NB,NOT NB
BilldeBlasio,M,NOT NB,NOT NB
SheWasHer,F,NOT NB,NB
everestpipkin,NB,NB,NB
RachEttinger,F,NOT NB,NB
llimcole,F,NOT NB,NOT NB
Dorktagnan,NB,NB,NOT NB
PNambyar,NB,NB,NOT NB
MrJoeJenkins,M,NOT NB,NOT NB
sorenwork,NB,NB,NB
cpa12k,NB,NB,NOT NB
theshenners,NB,NB,NB
ShannonNara,F,NOT NB,NOT NB
gemmacaf,F,NOT NB,NOT NB
cybershaz,F,NOT NB,NOT NB
meghancaves,F,NOT NB,NOT NB
immacuIatechaos,NB,NB,NB
milokp,NB,NB,NB
gsnedders,NB,NB,NB
TheWallner,F,NOT NB,NOT NB
Shedrawsnigh,F,NOT NB,NOT NB
robiliciousnz,M,NOT NB,NOT NB
zachhynes,M,NOT NB,NOT NB
Jen_Ingham,F,NOT NB,NOT NB
smolnswole,NB,NB,NB
okiewhaler,M,NOT NB,NOT NB
AngSuperPowers,F,NOT NB,NOT NB
Archainis,M,NOT NB,NOT NB
devicenull,M,NOT NB,NOT NB
IanCrookshank,M,NOT NB,NOT NB
tiffanymjewell,F,NOT NB,NOT NB
jonosapien,M,NOT NB,NOT NB
showardtweets,F,NOT NB,NOT NB
sorenwork,NB,NB,NOT NB
TheVersian,NB,NB,NB
Khoshtistic,M,NOT NB,NB
DanceforMyself,NB,NB,NB
AlfredLewislll,M,NOT NB,NB
jguard_24,M,NOT NB,NOT NB
theredseraph,M,NOT NB,NB
estebanuribe,M,NOT NB,NOT NB
brittnhasty,F,NOT NB,NOT NB
scotryder,M,NOT NB,NOT NB
alightningrod,NB,NB,NOT NB
TallTechy,F,NOT NB,NOT NB
mertotter,M,NOT NB,NOT NB
DN_Bryn,NB,NB,NB
allisonelliots,NB,NB,NB
rlorenxo,NB,NB,NB
EviKline,F,NOT NB,NOT NB
TheRevMDM,M,NOT NB,NOT NB
enemyoftrust,NB,NB,NB
DanceforMyself,NB,NB,NOT NB
KateLechler,F,NOT NB,NB
TheRevMDM,M,NOT NB,NOT NB
RHicks,F,NOT NB,NOT NB
debdef,F,NOT NB,NOT NB
TisforTMI,F,NOT NB,NOT NB
Harrysgd,F,NOT NB,NOT NB
briantschu,M,NOT NB,NOT NB
docpalindrome,M,NOT NB,NOT NB
gauravsabnis,M,NOT NB,NOT NB
LeslieJoy1,F,NOT NB,NOT NB
4damHall,M,NOT NB,NOT NB
leftside,M,NOT NB,NOT NB
babybirkinbag,NB,NB,NB
almost5feet,F,NOT NB,NB
dan_foreman_EC,M,NOT NB,NOT NB
jmugele,M,NOT NB,NOT NB
trobedsbitch,M,NOT NB,NB
sapphicgiant,M,NOT NB,NB
Kmlaffs,F,NOT NB,NOT NB
fleshloathe,NB,NB,NB
Scuffsta,NB,NB,NOT NB
MSHenriksen,M,NOT NB,NOT NB
VS_Holmes,NB,NB,NOT NB
pattonsanders_q,M,NOT NB,NOT NB
ellenblunsdon,F,NOT NB,NB
llimcole,F,NOT NB,NOT NB
BenSandfelder,M,NOT NB,NOT NB
BeckyAnnison,F,NOT NB,NOT NB
juliannebrands,F,NOT NB,NOT NB
abbsnocon,F,NOT NB,NOT NB
denn_daddy,M,NOT NB,NB
cluelessthembo,NB,NB,NB
catrocketship,NB,NB,NOT NB
JamieSuchomel,F,NOT NB,NOT NB
Me_Like_Shiny,NB,NB,NB
JennyFloria,F,NOT NB,NOT NB
robiliciousnz,M,NOT NB,NOT NB
belchetron,M,NOT NB,NOT NB
zachhynes,M,NOT NB,NOT NB
Khoshtistic,M,NOT NB,NB
zanejchen,M,NOT NB,NOT NB
kristanshawgo,F,NOT NB,NOT NB
Ravelyn,F,NOT NB,NB
lizfromsela,F,NOT NB,NOT NB
amberlynprince,F,NOT NB,NOT NB
robertemilem,M,NOT NB,NOT NB
slayerscommathe,NB,NB,NB
Ashismcrtrash,M,NOT NB,NOT NB
gordonjdruby,M,NOT NB,NOT NB
amberlynprince,F,NOT NB,NOT NB
AddieDomske,F,NOT NB,NOT NB
RTWeirdZ,M,NOT NB,NOT NB
Primalglow,F,NOT NB,NOT NB
emilyfleuriot,F,NOT NB,NOT NB
Swell09,F,NOT NB,NOT NB
pancake_bitch,NB,NB,NB
Audiophilomilo,M,NOT NB,NB
joe_yer99,M,NOT NB,NOT NB
tstockstein,F,NOT NB,NOT NB
robainbinder,M,NOT NB,NOT NB
simplybellion,M,NOT NB,NB
luxxe_ember,NB,NB,NB
carr_8,F,NOT NB,NOT NB
AimiHamraie,NB,NB,NB
TheVersian,NB,NB,NB
marcscheff,M,NOT NB,NOT NB
Booker4KY,M,NOT NB,NOT NB
LauraJDouds,NB,NB,NB
__livvv_,F,NOT NB,NOT NB
PeterJKuo,M,NOT NB,NOT NB
luxxe_ember,NB,NB,NB
RTWeirdZ,M,NOT NB,NB
JamieSuchomel,F,NOT NB,NOT NB
msmegmassey,F,NOT NB,NOT NB
tstockstein,F,NOT NB,NOT NB
hiddeninabook,F,NOT NB,NOT NB
IndoorWTF,M,NOT NB,NOT NB
CommsGeekJamie,F,NOT NB,NOT NB
blanketperson,M,NOT NB,NOT NB
joelcadams,M,NOT NB,NOT NB
CherylRainfield,F,NOT NB,NOT NB
_mpoe,NB,NB,NOT NB
BenSandfelder,M,NOT NB,NOT NB
Booker4KY,M,NOT NB,NOT NB
jessicaeburke,F,NOT NB,NOT NB
paymentsexpert,M,NOT NB,NOT NB
arcticisleteach,F,NOT NB,NOT NB
EEADHorne,F,NOT NB,NOT NB
RobKendt,M,NOT NB,NOT NB
maxmasure,NB,NB,NOT NB
BlindMikah_Kez,NB,NB,NB
helllpapii,NB,NB,NOT NB
JennyFloria,F,NOT NB,NOT NB
pastriesandcake,F,NOT NB,NOT NB
prickly_boi,NB,NB,NB
TerriMLeBlanc,F,NOT NB,NOT NB
PaulKawika,M,NOT NB,NOT NB
CindyPAndrew1,F,NOT NB,NOT NB
SweetVanLoan,F,NOT NB,NB
AN_Goldstein,F,NOT NB,NOT NB
kat_cahill,F,NOT NB,NOT NB
kitsisto,NB,NB,NOT NB
JohannesEvans,M,NOT NB,NB
TheJasonGreene,M,NOT NB,NOT NB
nickytonline,M,NOT NB,NOT NB
dan_abramov,M,NOT NB,NOT NB
ellenblunsdon,F,NOT NB,NB
kurtistowne,NB,NB,NOT NB
smolqueerdragon,F,NOT NB,NB
ForWyo,F,NOT NB,NOT NB
dudleypj,M,NOT NB,NOT NB
Ironjotun,F,NOT NB,NOT NB
BenSandfelder,M,NOT NB,NB
JuliusGoat,M,NOT NB,NOT NB
Kmlaffs,F,NOT NB,NOT NB
kevinlwei,NB,NB,NB
Shedrawsnigh,F,NOT NB,NOT NB
lemonicelou,NB,NB,NOT NB
KateLechler,F,NOT NB,NOT NB
smolqueerdragon,F,NOT NB,NB
James_C_Mccloy,M,NOT NB,NOT NB
kat_cahill,F,NOT NB,NOT NB
JennaMagnuski,F,NOT NB,NOT NB
gayspacepilot,NB,NB,NB
Scuffsta,NB,NB,NB
joy_hoffman,F,NOT NB,NOT NB
brittnhasty,F,NOT NB,NOT NB
e_p82,M,NOT NB,NOT NB
stevie__mx,NB,NB,NB
ogflavorsstan,NB,NB,NB
newsmansimon,M,NOT NB,NB
FredTJoseph,M,NOT NB,NOT NB
chic0junit,M,NOT NB,NOT NB
luxxe_ember,NB,NB,NB
DanaeWriting,NB,NB,NB
wee_bairn,M,NOT NB,NB
eswtang,M,NOT NB,NOT NB
cluelessthembo,NB,NB,NB
dogbitebaby,NB,NB,NB
jana_aych_ess,NB,NB,NB
BroussardRhonda,F,NOT NB,NOT NB
They_Goblin,NB,NB,NB
Harrysgd,F,NOT NB,NOT NB
Me_Like_Shiny,NB,NB,NB
_Auntie_Aimee,F,NOT NB,NOT NB
emilyfleuriot,F,NOT NB,NOT NB
JCKronin,NB,NB,NB
DadBeard,M,NOT NB,NOT NB
JennyFloria,F,NOT NB,NOT NB
TisforTMI,F,NOT NB,NOT NB
MacaqueyFreedom,NB,NB,NB
pattonsanders_q,M,NOT NB,NB
LELIAHSADE,NB,NB,NB
JuliusGoat,M,NOT NB,NOT NB
magdajoyce,F,NOT NB,NOT NB
tstockstein,F,NOT NB,NOT NB
enemyoftrust,NB,NB,NOT NB
TheJasonGreene,M,NOT NB,NOT NB
KevinJFellows,M,NOT NB,NOT NB
clubnobbie,M,NOT NB,NOT NB
Stacyc55,F,NOT NB,NOT NB
makmakdaddy,F,NOT NB,NOT NB
maxmasure,NB,NB,NOT NB
AimiHamraie,NB,NB,NB
SidewaysSiren,NB,NB,NOT NB
DanitheEngineer,F,NOT NB,NOT NB
JonathanJR732,M,NOT NB,NOT NB
dadiva18,F,NOT NB,NOT NB
DeNovo_Fatima,F,NOT NB,NOT NB
RiderOfBrohon,NB,NB,NB
isaacangelz,NB,NB,NB
jmugele,M,NOT NB,NOT NB
becky__wong,F,NOT NB,NOT NB
jonnysun,M,NOT NB,NOT NB
StephenGKrueger,NB,NB,NB
AlexHarrowSFF,NB,NB,NOT NB
TheyThemTheEli,NB,NB,NB
goldman,M,NOT NB,NOT NB
teachingmissk,F,NOT NB,NOT NB
zephariouself,NB,NB,NB
WispsOfLove,NB,NB,NB
zachhynes,M,NOT NB,NOT NB
denn_daddy,M,NOT NB,NB
cyanbloomm,NB,NB,NB
kim_alloway,NB,NB,NOT NB
burst0fhope,NB,NB,NOT NB
TwitchWasHere,NB,NB,NOT NB
AKapilashrami,F,NOT NB,NOT NB
fmanjoo,NB,NB,NOT NB
RuthEJBooth,NB,NB,NOT NB
estebanuribe,M,NOT NB,NOT NB
alightningrod,NB,NB,NOT NB
HeyDoryen,NB,NB,NOT NB
sjw_LauraKinney,NB,NB,NOT NB
ShesHerOwnCEO,F,NOT NB,NOT NB
kmishmael,F,NOT NB,NOT NB
mr_shiny,M,NOT NB,NOT NB
TallTechy,F,NOT NB,NOT NB
sekisetsu,NB,NB,NB
Booker4KY,M,NOT NB,NOT NB
grooveplex,M,NOT NB,NOT NB
Nancy_RS_Parson,F,NOT NB,NB
prmorphine,M,NOT NB,NOT NB
TheyThemTheEli,NB,NB,NB
MacaqueyFreedom,NB,NB,NB
jmugele,M,NOT NB,NOT NB
cwalterswrite,M,NOT NB,NOT NB
emilyfleuriot,F,NOT NB,NOT NB
almost5feet,F,NOT NB,NOT NB
AKapilashrami,F,NOT NB,NOT NB
cluelessthembo,NB,NB,NB
RachEttinger,F,NOT NB,NOT NB
JennyFloria,F,NOT NB,NOT NB
SpenserStarke,M,NOT NB,NOT NB
SpenserStarke,M,NOT NB,NOT NB
PossumOtroy,NB,NB,NOT NB
jamsternazzy,NB,NB,NB
samleehartsock,F,NOT NB,NOT NB
prmorphine,M,NOT NB,NOT NB
jmugele,M,NOT NB,NOT NB
leftside,M,NOT NB,NOT NB
PeterJKuo,M,NOT NB,NOT NB
Ashismcrtrash,M,NOT NB,NB
oddin85,M,NOT NB,NOT NB
StormyBuckets,NB,NB,NB
MillennialXpert,F,NOT NB,NOT NB
victoriagrows,NB,NB,NOT NB
JuliusGoat,M,NOT NB,NOT NB
efboltz,F,NOT NB,NOT NB
vkatariya8,M,NOT NB,NOT NB
KimberlyGrommes,F,NOT NB,NOT NB
shelvethebooks,NB,NB,NB
debdef,F,NOT NB,NOT NB
joe_yer99,M,NOT NB,NB
gpshead,M,NOT NB,NOT NB
rlorenxo,NB,NB,NB
StacyRex,NB,NB,NB
khal_essie,F,NOT NB,NB
suffolkvicar,M,NOT NB,NOT NB
namesescapeme,F,NOT NB,NOT NB
asg__creations,NB,NB,NOT NB
Shedrawsnigh,F,NOT NB,NOT NB
PrestonMitchum,M,NOT NB,NOT NB
Rebecca__Rouse,F,NOT NB,NOT NB
ClariceDAiello,F,NOT NB,NOT NB
peachmakkoli,NB,NB,NB
LeslieJoy1,F,NOT NB,NOT NB
oddin85,M,NOT NB,NB
transzoeperry,F,NOT NB,NOT NB
wyrdgaest,M,NOT NB,NB
dodgethistweet,M,NOT NB,NOT NB
legalizegoblins,NB,NB,NB
Khoshtistic,M,NOT NB,NB
khal_essie,F,NOT NB,NOT NB
thzinc,M,NOT NB,NOT NB
TheJasonGreene,M,NOT NB,NOT NB
BucketheadCase,M,NOT NB,NOT NB
Calcifer_S,NB,NB,NB
brendajos,F,NOT NB,NOT NB
acbowen,M,NOT NB,NOT NB
SunshineChasing,F,NOT NB,NOT NB
lilamayhiggins,F,NOT NB,NOT NB
AmmehMorton,NB,NB,NOT NB
They_Goblin,NB,NB,NOT NB
TheVersian,NB,NB,NB
loeyjopez07,M,NOT NB,NOT NB
everestpipkin,NB,NB,NB
WispsOfLove,NB,NB,NOT NB
TheAtomicMommy,F,NOT NB,NOT NB
MrJoeJenkins,M,NOT NB,NOT NB
JamilaMHammami,NB,NB,NOT NB
everestpipkin,NB,NB,NOT NB
stephrwhite11,F,NOT NB,NOT NB
zephariouself,NB,NB,NB
TeamSallySez,F,NOT NB,NOT NB
zannalyons,F,NOT NB,NOT NB
JeremyCShipp,NB,NB,NOT NB
shmuel,M,NOT NB,NOT NB
theredseraph,M,NOT NB,NB
joe_yer99,M,NOT NB,NB
becky__wong,F,NOT NB,NOT NB
dan_abramov,M,NOT NB,NOT NB
CABreretonKY,F,NOT NB,NOT NB
AlexHarrowSFF,NB,NB,NB
ArtioMurphy,NB,NB,NB
roeldobbe,M,NOT NB,NOT NB
KimberlyGrommes,F,NOT NB,NOT NB
mcnees,M,NOT NB,NOT NB
suffolkvicar,M,NOT NB,NOT NB
AlyssaGins,F,NOT NB,NOT NB
milokp,NB,NB,NOT NB
SidewaysSiren,NB,NB,NB
becky__wong,F,NOT NB,NOT NB
CABreretonKY,F,NOT NB,NOT NB
RuthEJBooth,NB,NB,NOT NB
kim_alloway,NB,NB,NOT NB
DomDiFurio,M,NOT NB,NOT NB
meghancaves,F,NOT NB,NOT NB
startupjedi,M,NOT NB,NOT NB
zachhynes,M,NOT NB,NOT NB
nickytonline,M,NOT NB,NOT NB
HESherman,M,NOT NB,NOT NB
juniperinlatin,NB,NB,NB
MillennialXpert,F,NOT NB,NOT NB
gemmacaf,F,NOT NB,NOT NB
MsMandyJ,F,NOT NB,NOT NB
BowtiesBooks,NB,NB,NOT NB
suffolkvicar,M,NOT NB,NOT NB
stephrwhite11,F,NOT NB,NOT NB
sjforman99,M,NOT NB,NB
cwalterswrite,M,NOT NB,NOT NB
roeldobbe,M,NOT NB,NOT NB
leftside,M,NOT NB,NOT NB
BucketheadCase,M,NOT NB,NOT NB
jonnysun,M,NOT NB,NOT NB
camikaos,F,NOT NB,NB
Shedrawsnigh,F,NOT NB,NOT NB
LanceBass,M,NOT NB,NOT NB
TheJasonGreene,M,NOT NB,NOT NB
JaimeLidgard,NB,NB,NB
BlakeleyJenn,F,NOT NB,NOT NB
justjerdi,F,NOT NB,NOT NB
brendajos,F,NOT NB,NOT NB
kevinlwei,NB,NB,NOT NB
leftside,M,NOT NB,NOT NB
BeverlyYanuaria,F,NOT NB,NOT NB
partlycara,NB,NB,NB
erinkburrell,F,NOT NB,NOT NB
EEADHorne,F,NOT NB,NOT NB
prickly_boi,NB,NB,NB
CommsGeekJamie,F,NOT NB,NOT NB
EviKline,F,NOT NB,NOT NB
HistoryMuppet,M,NOT NB,NOT NB
Audiophilomilo,M,NOT NB,NB
jonnysun,M,NOT NB,NOT NB
gauravsabnis,M,NOT NB,NOT NB
leahtova,NB,NB,NOT NB
husslington,M,NOT NB,NOT NB
meaganintx,F,NOT NB,NOT NB
tiffanymjewell,F,NOT NB,NOT NB
EliPresidente,M,NOT NB,NB
burst0fhope,NB,NB,NB
Ashismcrtrash,M,NOT NB,NB
suzannemrivera,F,NOT NB,NOT NB
PonderEducation,M,NOT NB,NOT NB
smarmyliberal,F,NOT NB,NB
Theclairrock,NB,NB,NOT NB
scotryder,M,NOT NB,NOT NB
DonnaSteff,F,NOT NB,NOT NB
anthoknees,NB,NB,NB
marteki,F,NOT NB,NOT NB
MSHenriksen,M,NOT NB,NOT NB
robertemilem,M,NOT NB,NOT NB
AJbigbadWolff,F,NOT NB,NB
thelizzypearl,F,NOT NB,NOT NB
Archainis,M,NOT NB,NOT NB
BroussardRhonda,F,NOT NB,NOT NB
CherylRainfield,F,NOT NB,NOT NB
goth_theyfriend,NB,NB,NB
BeefGriller,M,NOT NB,NOT NB
iGregoryJohnson,M,NOT NB,NOT NB
Calcifer_S,NB,NB,NOT NB
kevinlwei,NB,NB,NOT NB
shamarbeverly,M,NOT NB,NB
AmmehMorton,NB,NB,NB
ForWyo,F,NOT NB,NOT NB
RLynneHarris,F,NOT NB,NOT NB
sekisetsu,NB,NB,NOT NB
TheVersian,NB,NB,NOT NB
KrisEmilyMD,F,NOT NB,NOT NB
denn_daddy,M,NOT NB,NB
AlfredLewislll,M,NOT NB,NB
becky__wong,F,NOT NB,NOT NB
QuirkyQwerssie,NB,NB,NB
CindyPAndrew1,F,NOT NB,NOT NB
eswtang,M,NOT NB,NOT NB
justjerdi,F,NOT NB,NOT NB
amberlynprince,F,NOT NB,NOT NB
dalehirt,M,NOT NB,NOT NB
poemsboutpoetry,M,NOT NB,NOT NB
NifMuhammad,M,NOT NB,NOT NB
joelcadams,M,NOT NB,NOT NB
Casually_Jay,M,NOT NB,NOT NB
Anne_Kanopi,F,NOT NB,NOT NB
cybershaz,F,NOT NB,NB
allisonelliots,NB,NB,NB
BroussardRhonda,F,NOT NB,NOT NB
RaymondForbes,M,NOT NB,NOT NB
daydreamacnh,NB,NB,NB
zzzooeee,F,NOT NB,NOT NB
Aliwaba,F,NOT NB,NOT NB
CHeartsTrees,F,NOT NB,NOT NB
mcnees,M,NOT NB,NOT NB
tisaneg,M,NOT NB,NOT NB
PrestonMitchum,M,NOT NB,NOT NB
AngSuperPowers,F,NOT NB,NOT NB
FamDoc_Forest,F,NOT NB,NOT NB
kitsisto,NB,NB,NOT NB
maddywiebe97,NB,NB,NB
Khoshtistic,M,NOT NB,NB
zachhynes,M,NOT NB,NOT NB
CherylRainfield,F,NOT NB,NOT NB
mischief_nerd,NB,NB,NOT NB
sjw_LauraKinney,NB,NB,NB
Anne_Kanopi,F,NOT NB,NOT NB
maddywiebe97,NB,NB,NB
tiffanymjewell,F,NOT NB,NOT NB
PossumOtroy,NB,NB,NB
inspirasian51,NB,NB,NB
Debbieterras,F,NOT NB,NOT NB
AJbigbadWolff,F,NOT NB,NB
